Accel X,Accel Y,Accel Z,Mag X,Mag Y,Mag Z,Gyro X,Gyro Y,Gyro Z,Pressure,Temperature,Altitude,GPS Lat,GPS Long,Time
4.2,2.4,5.3,12.9,7.6,8.2,0.72,0.85,0.34,1003.41,22,126,1.3553794,103.8677444,6:57:43 PM
5.2,7.8,0.1,7,11.2,6.2,0.07,0.29,0.77,1003.41,22,124,1.3553794,103.8677444,6:57:44 PM
6.3,5.3,3.4,6.3,14.5,16.9,0.65,0.87,0.04,1003.41,21,101,1.3553794,103.8677444,6:57:45 PM
0.7,3.6,3.6,18.7,9.2,12.2,0.22,0.97,0.41,1003.41,23,133,1.3553794,103.8677444,6:57:46 PM
4.7,2.5,1.5,7.8,14.5,9.9,0.22,0.80,0.89,1003.41,21,78,1.3553794,103.8677444,6:57:47 PM
7.5,8.9,0,14.4,11.7,0.4,0.21,0.41,0.92,1003.41,25,129,1.3553794,103.8677444,6:57:48 PM
1.2,9.9,7.6,5.9,11.4,10,0.40,0.78,0.97,1003.41,29,67,1.3553794,103.8677444,6:57:49 PM
4.6,1.7,7.5,15.9,13.6,11.3,0.22,0.52,0.34,1003.41,28,176,1.3553794,103.8677444,6:57:50 PM
3.3,5.9,8.6,13.1,9.9,11,0.67,0.90,0.43,1003.41,28,64,1.3553794,103.8677444,6:57:51 PM
9.2,0.5,6,7.2,3.8,18.6,0.94,0.74,0.81,1003.41,27,108,1.3553794,103.8677444,6:57:52 PM
6.5,9.3,4.5,6.3,11.5,6.6,0.45,0.37,0.09,1003.41,24,158,1.3553794,103.8677444,6:57:53 PM
7.5,8.6,7,5.2,6.2,5,0.60,0.28,0.23,1003.41,24,59,1.3553794,103.8677444,6:57:54 PM
7.8,1.2,2.6,1.3,2.2,1.2,0.24,0.49,0.44,1003.41,27,177,1.3553794,103.8677444,6:57:55 PM
9.7,1.4,6.3,18.2,6.4,7.5,0.99,0.95,0.03,1003.41,21,67,1.3553794,103.8677444,6:57:56 PM
7,9.7,2.5,11.5,4.3,17.1,0.58,0.96,0.20,1003.41,26,75,1.3553794,103.8677444,6:57:57 PM
4.2,9.2,4.1,7.7,14.7,0.8,0.31,0.09,0.84,1003.41,21,150,1.3553794,103.8677444,6:57:58 PM
0.9,1.3,9.5,18.4,0.9,17.2,0.79,0.46,0.52,1003.41,22,156,1.3553794,103.8677444,6:57:59 PM
9.4,9.7,7.4,15.5,0.9,14.5,0.52,0.11,0.72,1003.41,27,117,1.3553794,103.8677444,6:58:00 PM
1.3,1.1,9,9.4,4.9,14.8,0.87,0.06,0.71,1003.41,22,124,1.3553794,103.8677444,6:58:01 PM
4,1.4,6.8,1.5,1.5,5.9,0.14,0.86,0.40,1003.41,28,153,1.3553794,103.8677444,6:58:02 PM
4.2,2.2,4.7,1.6,15.8,3.6,0.33,0.41,0.36,1003.41,22,111,1.3553794,103.8677444,6:58:03 PM
2.7,4.9,2.8,11.6,5.3,11.1,0.70,0.57,0.05,1003.41,23,184,1.3553794,103.8677444,6:58:04 PM
7,0.1,7.8,7.4,8.3,17.6,0.64,0.49,0.77,1003.41,24,151,1.3553794,103.8677444,6:58:05 PM
7.7,4.4,6.6,16.9,3,5,0.59,0.90,0.61,1003.41,21,141,1.3553794,103.8677444,6:58:06 PM
1.7,0.9,1.8,0.2,14.1,1.2,0.70,0.35,0.45,1003.41,20,171,1.3553794,103.8677444,6:58:07 PM
7.2,8.6,9,19.6,18.4,13.9,0.79,0.60,0.71,1003.41,20,143,1.3553794,103.8677444,6:58:08 PM
4,6.7,7.6,13,11.9,15.7,0.31,0.68,0.23,1003.41,26,136,1.3553794,103.8677444,6:58:09 PM
9.9,6.2,0.3,17.8,19.9,16,0.18,0.74,0.20,1003.41,26,176,1.3553794,103.8677444,6:58:10 PM
3.8,1.4,3.9,9.7,7.7,17.9,0.95,0.78,0.28,1003.41,21,149,1.3553794,103.8677444,6:58:11 PM
6.3,2.4,4,7,7.8,7.3,0.60,0.08,0.01,1003.41,27,83,1.3553794,103.8677444,6:58:12 PM
4.7,1.3,8.1,0.1,14.6,14.9,0.29,0.09,0.27,1003.41,20,77,1.3553794,103.8677444,6:58:13 PM
3.5,8.8,2.2,10.6,6.5,2.6,0.10,0.95,0.22,1003.41,24,79,1.3553794,103.8677444,6:58:14 PM
1.3,6.6,2.6,10.2,5.4,5.8,0.31,0.14,0.34,1003.41,26,159,1.3553794,103.8677444,6:58:15 PM
9.7,3.2,1.6,19.7,17.8,7.6,0.73,0.12,0.50,1003.41,26,131,1.3553794,103.8677444,6:58:16 PM
9.1,3.2,8,0.9,15.5,19.5,0.95,0.61,0.82,1003.41,26,70,1.3553794,103.8677444,6:58:17 PM
5.4,5.7,8,11.9,7.4,11,0.98,0.90,0.32,1003.41,22,169,1.3553794,103.8677444,6:58:18 PM
1.5,5.7,9.6,15.5,14.8,15.7,0.23,0.02,0.85,1003.41,26,192,1.3553794,103.8677444,6:58:19 PM
4.9,4.9,8.4,14.1,9.3,10.2,0.58,0.93,0.89,1003.41,29,68,1.3553794,103.8677444,6:58:20 PM
9.9,5.9,2.5,3.9,7.8,18.9,0.45,0.24,0.71,1003.41,23,116,1.3553794,103.8677444,6:58:21 PM
7.2,1.2,6.4,11.8,19,12.1,0.40,0.83,0.36,1003.41,20,67,1.3553794,103.8677444,6:58:22 PM
6.9,0.1,6.5,14.7,4.9,4.3,0.02,0.25,0.42,1003.41,27,108,1.3553794,103.8677444,6:58:23 PM
7.8,4.8,2.6,6.7,10.6,1.1,0.20,0.76,0.30,1003.41,25,57,1.3553794,103.8677444,6:58:24 PM
2.3,1.7,0.8,6.4,10.4,4.3,0.55,0.69,0.70,1003.41,27,181,1.3553794,103.8677444,6:58:25 PM
6.9,8.9,2,6,13.7,2.8,0.05,0.87,0.82,1003.41,27,131,1.3553794,103.8677444,6:58:26 PM
7.1,1.2,6.8,6.3,12,17,0.01,0.25,0.67,1003.41,20,69,1.3553794,103.8677444,6:58:27 PM
7.8,5.6,4.6,15.2,10.9,14.3,0.07,0.40,0.32,1003.41,27,86,1.3553794,103.8677444,6:58:28 PM
3.5,3,7.8,3,3.7,12.4,0.97,0.57,0.02,1003.41,25,74,1.3553794,103.8677444,6:58:29 PM
2.2,1.3,1.7,19.8,8.7,19.2,0.09,0.25,0.31,1003.41,27,173,1.3553794,103.8677444,6:58:30 PM
8,9.3,0.7,2.7,14.7,13,0.90,0.36,0.29,1003.41,29,126,1.3553794,103.8677444,6:58:31 PM
5.4,8.9,6,17.8,5,12.4,0.17,0.18,0.58,1003.41,22,54,1.3553794,103.8677444,6:58:32 PM
9.9,0,3.2,17.4,15.3,13,0.76,0.08,0.49,1003.41,20,188,1.3553794,103.8677444,6:58:33 PM
8.5,1.9,4.7,7.1,16.8,17.4,0.71,0.42,0.17,1003.41,29,59,1.3553794,103.8677444,6:58:34 PM
3.5,8.2,1,11.5,7.6,15.8,0.37,0.28,0.65,1003.41,26,97,1.3553794,103.8677444,6:58:35 PM
4.1,5.7,9.6,8.8,1.5,6.1,0.33,0.39,0.77,1003.41,26,96,1.3553794,103.8677444,6:58:36 PM
8.2,3.9,8.1,10.6,10.1,2.8,0.73,0.66,0.92,1003.41,23,114,1.3553794,103.8677444,6:58:37 PM
5.4,8.3,0.4,7.5,8.5,4.9,0.00,0.60,0.96,1003.41,26,73,1.3553794,103.8677444,6:58:38 PM
0.5,4.3,2.6,19.7,7.9,15.9,0.45,0.25,0.83,1003.41,27,193,1.3553794,103.8677444,6:58:39 PM
6.5,6.2,0.1,6.4,16.3,15.2,0.84,0.93,0.63,1003.41,29,195,1.3553794,103.8677444,6:58:40 PM
4.3,1.9,3.7,13.3,16.9,15.1,0.61,0.48,0.07,1003.41,24,103,1.3553794,103.8677444,6:58:41 PM
0.1,2.6,4.2,2.3,10.2,5,0.94,0.34,0.61,1003.41,28,53,1.3553794,103.8677444,6:58:42 PM
8,3.3,0.1,5,4.4,4.4,0.82,0.64,0.40,1003.41,22,118,1.3553794,103.8677444,6:58:43 PM
5.5,5.7,9.6,2.4,12.9,11,0.92,0.37,0.51,1003.41,28,144,1.3553794,103.8677444,6:58:44 PM
5.8,5.4,6.4,6.4,12.7,9.9,0.67,0.74,0.42,1003.41,21,120,1.3553794,103.8677444,6:58:45 PM
8.5,1.3,6.5,10.7,2.3,15.2,0.79,0.03,0.86,1003.41,29,181,1.3553794,103.8677444,6:58:46 PM
8.2,1.6,6.2,18,18.5,14.4,0.05,0.86,0.65,1003.41,21,101,1.3553794,103.8677444,6:58:47 PM
1.5,8.6,6.5,15,1.5,10.9,0.51,0.38,0.20,1003.41,20,80,1.3553794,103.8677444,6:58:48 PM
6.8,7.3,4.4,1.2,6,4.5,0.91,0.26,0.48,1003.41,25,194,1.3553794,103.8677444,6:58:49 PM
4.8,5.2,1.9,9.5,5.1,19.4,0.88,1.00,0.25,1003.41,21,123,1.3553794,103.8677444,6:58:50 PM
9.6,5.2,6.9,8,8.2,9.9,0.18,0.91,0.69,1003.41,22,100,1.3553794,103.8677444,6:58:51 PM
3.8,0.8,7.8,6.5,4.5,10.1,0.89,0.67,0.90,1003.41,27,91,1.3553794,103.8677444,6:58:52 PM
4.8,3.1,5.7,13.1,5.8,9.3,0.29,0.95,0.87,1003.41,25,101,1.3553794,103.8677444,6:58:53 PM
8.2,9.2,1.3,19.5,1.5,19.7,0.61,0.17,0.34,1003.41,21,112,1.3553794,103.8677444,6:58:54 PM
6.2,9.6,1.2,1.5,16.5,9.9,0.43,0.37,0.70,1003.41,26,197,1.3553794,103.8677444,6:58:55 PM
2.1,2.2,9.8,8.1,13.8,6.3,0.85,0.98,0.59,1003.41,22,88,1.3553794,103.8677444,6:58:56 PM
9.7,4.1,2.3,17.3,18.1,19.9,0.33,0.90,0.44,1003.41,22,199,1.3553794,103.8677444,6:58:57 PM
2.1,4.5,9.9,12.8,7.7,3.5,0.96,0.12,0.18,1003.41,20,160,1.3553794,103.8677444,6:58:58 PM
3.7,8.3,8.1,2.8,8.4,2.3,0.39,0.29,0.45,1003.41,21,128,1.3553794,103.8677444,6:58:59 PM
7.8,7.2,4.1,7.3,3.5,7.8,0.76,0.14,0.30,1003.41,26,94,1.3553794,103.8677444,6:59:00 PM
2.3,2.2,1.3,13.4,10.9,13.4,0.52,0.61,0.45,1003.41,28,185,1.3553794,103.8677444,6:59:01 PM
0,8.8,1.2,15.7,1.4,12.8,0.33,0.46,0.60,1003.41,23,59,1.3553794,103.8677444,6:59:02 PM
5.3,2,8.4,10.5,15.2,10.6,0.06,0.22,0.98,1003.41,28,58,1.3553794,103.8677444,6:59:03 PM
2.7,5.6,4.6,2.9,6.6,16.5,0.14,0.42,0.49,1003.41,25,173,1.3553794,103.8677444,6:59:04 PM
6.2,7.6,6,9.7,15.5,5.7,0.07,0.25,0.00,1003.41,23,89,1.3553794,103.8677444,6:59:05 PM
8.9,2.6,7.3,12.8,17,3.1,0.19,0.04,0.90,1003.41,29,158,1.3553794,103.8677444,6:59:06 PM
7,3.4,7,1,0,5.5,0.59,0.22,0.24,1003.41,25,148,1.3553794,103.8677444,6:59:07 PM
5.6,0.8,8.8,16,19,7.1,0.52,0.23,0.78,1003.41,21,178,1.3553794,103.8677444,6:59:08 PM
8.6,6.9,7.6,14.1,3.9,19.2,0.54,0.66,0.67,1003.41,22,128,1.3553794,103.8677444,6:59:09 PM
0.2,1.6,9.8,7,1,3.2,0.48,0.82,0.03,1003.41,29,67,1.3553794,103.8677444,6:59:10 PM
5.6,5.2,1.9,12.6,13.7,0,0.35,0.55,0.80,1003.41,29,95,1.3553794,103.8677444,6:59:11 PM
4.1,6.7,2.7,7.1,3.3,16.7,0.20,0.61,0.20,1003.41,25,97,1.3553794,103.8677444,6:59:12 PM
6.7,8.4,5.9,9.1,7.3,1.1,0.09,0.15,0.01,1003.41,28,186,1.3553794,103.8677444,6:59:13 PM
3.6,0.3,0.4,18.2,13.6,11.4,0.40,0.35,0.64,1003.41,27,135,1.3553794,103.8677444,6:59:14 PM
3.2,6.9,3.1,5.1,17.7,6.1,0.87,0.96,0.36,1003.41,28,166,1.3553794,103.8677444,6:59:15 PM
6.6,3.8,4.4,19.6,10,14.4,0.25,0.16,0.45,1003.41,24,161,1.3553794,103.8677444,6:59:16 PM
1.9,8.3,8.9,12.1,15.5,2.8,0.83,0.32,0.58,1003.41,26,94,1.3553794,103.8677444,6:59:17 PM
6.8,2,1.3,5.1,15.3,2.7,0.69,0.26,0.31,1003.41,25,88,1.3553794,103.8677444,6:59:18 PM
2.3,9,5.1,6.8,13.3,11.1,0.76,0.52,0.96,1003.41,21,147,1.3553794,103.8677444,6:59:19 PM
8,7.9,6.8,9.6,2.3,16.9,0.48,0.25,0.27,1003.41,24,166,1.3553794,103.8677444,6:59:20 PM
5.2,3,3.5,4.3,8.7,13.2,0.08,0.67,0.14,1003.41,29,103,1.3553794,103.8677444,6:59:21 PM
2.4,9.7,6,2,13.9,7,0.45,0.52,0.90,1003.41,27,115,1.3553794,103.8677444,6:59:22 PM
6.4,0.2,5.6,3.2,18.5,16.4,1.00,0.65,0.81,1003.41,24,84,1.3553794,103.8677444,6:59:23 PM
6.4,7.2,1.3,1.4,4.1,6.3,0.01,0.29,0.88,1003.41,26,171,1.3553794,103.8677444,6:59:24 PM
4,5.8,7.8,11.5,19.5,1.8,0.03,0.12,0.39,1003.41,21,67,1.3553794,103.8677444,6:59:25 PM
1.6,1.7,8.7,18.4,1.7,6.3,0.87,0.18,0.64,1003.41,23,147,1.3553794,103.8677444,6:59:26 PM
1.4,8.9,3.5,13,6.7,19.9,0.25,0.22,0.65,1003.41,26,169,1.3553794,103.8677444,6:59:27 PM
3.3,9.3,9.5,7.9,3.1,8.2,0.13,0.70,0.81,1003.41,28,77,1.3553794,103.8677444,6:59:28 PM
9.4,4.1,9.2,12.2,2.2,13.6,0.98,0.50,0.84,1003.41,24,121,1.3553794,103.8677444,6:59:29 PM
5.3,2.1,1.2,18.4,4.3,6.8,0.84,0.70,0.42,1003.41,22,81,1.3553794,103.8677444,6:59:30 PM
0.8,4.6,4.6,3.2,17.2,0.5,0.28,0.23,0.73,1003.41,21,58,1.3553794,103.8677444,6:59:31 PM
0.9,4.8,9.2,19.8,1.4,3.8,0.17,0.59,0.76,1003.41,22,193,1.3553794,103.8677444,6:59:32 PM
9.9,6.7,4,11,9.3,10.7,0.41,0.38,1.00,1003.41,23,95,1.3553794,103.8677444,6:59:33 PM
4.9,9.4,8.6,15.9,15.8,19.9,0.61,0.93,0.33,1003.41,22,123,1.3553794,103.8677444,6:59:34 PM
6.9,2,2,1.3,12.8,0.7,0.23,0.05,0.78,1003.41,25,192,1.3553794,103.8677444,6:59:35 PM
4.9,6,6.8,15.2,10.6,17.3,0.10,0.82,0.40,1003.41,21,50,1.3553794,103.8677444,6:59:36 PM
3.4,1.8,0.6,8.9,5.2,18.3,0.68,0.79,0.10,1003.41,22,150,1.3553794,103.8677444,6:59:37 PM
1.6,3.6,8.4,15.5,11.3,17.9,0.44,0.72,0.53,1003.41,27,123,1.3553794,103.8677444,6:59:38 PM
8,0.5,0.6,5.1,8,3.3,0.70,0.59,0.44,1003.41,25,162,1.3553794,103.8677444,6:59:39 PM
5,4.5,0.9,18.1,16,13.1,0.66,0.04,0.31,1003.41,22,172,1.3553794,103.8677444,6:59:40 PM
6.5,3.3,9.5,17.1,10.3,16.1,0.98,0.05,0.17,1003.41,24,83,1.3553794,103.8677444,6:59:41 PM
9.2,3.4,0.2,1.1,17.3,14.7,0.22,0.08,0.64,1003.41,25,140,1.3553794,103.8677444,6:59:42 PM
7.4,8.3,4.4,13.3,10.7,1.6,0.93,0.11,0.55,1003.41,28,199,1.3553794,103.8677444,6:59:43 PM
2.8,6.8,6.8,18,18.4,1.6,0.11,0.97,0.20,1003.41,27,179,1.3553794,103.8677444,6:59:44 PM
6.9,3.7,2.5,15.6,11.6,4.2,0.31,0.33,0.97,1003.41,25,104,1.3553794,103.8677444,6:59:45 PM
7.9,1.2,0.6,12.9,0.4,15.3,0.79,0.95,0.89,1003.41,26,172,1.3553794,103.8677444,6:59:46 PM
6.3,6.7,8,12.9,13.6,7,0.41,0.17,0.64,1003.41,22,146,1.3553794,103.8677444,6:59:47 PM
7.1,1.3,5.4,5.3,8.8,6,0.17,0.07,0.70,1003.41,22,180,1.3553794,103.8677444,6:59:48 PM
4.8,5.5,9.6,8.8,11.1,10.7,0.69,0.29,0.76,1003.41,27,195,1.3553794,103.8677444,6:59:49 PM
4.8,8.4,0,10.4,12.6,16.6,0.24,0.76,0.15,1003.41,25,155,1.3553794,103.8677444,6:59:50 PM
9.7,5.8,7.7,1,11.2,13.4,0.68,0.09,0.25,1003.41,22,191,1.3553794,103.8677444,6:59:51 PM
3.7,8.3,2.9,3,18.1,10.7,0.59,0.85,0.21,1003.41,23,199,1.3553794,103.8677444,6:59:52 PM
4,4.1,7.3,4.1,18.6,2.5,0.32,0.17,0.93,1003.41,29,158,1.3553794,103.8677444,6:59:53 PM
5.9,8,5.7,0.6,11.2,16.3,0.39,0.32,0.25,1003.41,25,116,1.3553794,103.8677444,6:59:54 PM
3.6,4.3,0.5,12,3.2,19.2,0.68,0.84,0.46,1003.41,27,150,1.3553794,103.8677444,6:59:55 PM
8.9,3.7,4.2,3.6,11.8,3.6,0.26,0.41,0.77,1003.41,29,109,1.3553794,103.8677444,6:59:56 PM
1.6,1.9,7.6,17.2,2.9,3.8,0.81,0.50,0.87,1003.41,21,134,1.3553794,103.8677444,6:59:57 PM
3.4,8.4,3.6,8.3,14.1,3.7,0.42,0.88,0.12,1003.41,22,121,1.3553794,103.8677444,6:59:58 PM
6.6,0.8,2,9.4,12.4,12,0.67,0.27,0.97,1003.41,28,199,1.3553794,103.8677444,6:59:59 PM
5,3,6.2,12.1,9.3,9.8,0.07,0.93,0.60,1003.41,29,197,1.3553794,103.8677444,7:00:00 PM
0.7,4.9,3.8,7,6.5,16.9,0.84,0.78,0.92,1003.41,20,104,1.3553794,103.8677444,7:00:01 PM
8.6,5.6,4.2,15.9,15.8,0.5,0.37,0.81,0.64,1003.41,28,99,1.3553794,103.8677444,7:00:02 PM
4.8,2.2,4.9,9.4,18.9,7.7,0.20,0.47,0.42,1003.41,26,137,1.3553794,103.8677444,7:00:03 PM
3.8,5.3,2.4,7,8.1,19.8,0.06,0.04,0.56,1003.41,21,103,1.3553794,103.8677444,7:00:04 PM
8.5,5.1,0.2,19.1,19.1,2,0.30,0.70,0.60,1003.41,28,75,1.3553794,103.8677444,7:00:05 PM
1.4,7.8,2.1,4.9,9.4,12.9,0.43,0.11,0.62,1003.41,29,194,1.3553794,103.8677444,7:00:06 PM
6.6,3,1.1,6.4,9.5,18.7,0.62,0.90,0.61,1003.41,26,138,1.3553794,103.8677444,7:00:07 PM
9.3,3.5,1.8,14.2,2.3,13.3,0.90,0.77,0.97,1003.41,21,72,1.3553794,103.8677444,7:00:08 PM
8.9,0.5,9.9,1.2,8.6,17,0.04,0.29,0.77,1003.41,28,83,1.3553794,103.8677444,7:00:09 PM
1.7,5.9,6.6,0.4,4.4,14.9,0.17,0.27,0.79,1003.41,22,166,1.3553794,103.8677444,7:00:10 PM
3.4,0,1.6,4.1,2,17.4,0.00,0.56,0.63,1003.41,25,53,1.3553794,103.8677444,7:00:11 PM
5.8,3.3,4.8,3.5,17.8,13,0.59,0.37,0.45,1003.41,21,56,1.3553794,103.8677444,7:00:12 PM
2.5,7.3,2.8,8.4,5.9,2.8,0.94,0.77,0.68,1003.41,20,175,1.3553794,103.8677444,7:00:13 PM
9.6,1.3,0,12.9,2.1,10.4,0.68,0.45,0.76,1003.41,25,67,1.3553794,103.8677444,7:00:14 PM
5.5,0.3,1.6,0.4,6,7.5,0.30,0.89,0.24,1003.41,25,91,1.3553794,103.8677444,7:00:15 PM
6.6,4.7,3.4,19.8,8.2,19.6,0.41,0.32,0.13,1003.41,23,196,1.3553794,103.8677444,7:00:16 PM
9.7,6.8,3,7.9,16.8,19.3,0.21,0.64,0.85,1003.41,28,139,1.3553794,103.8677444,7:00:17 PM
8.8,4,3.7,12.1,16.1,17.3,0.79,0.29,0.25,1003.41,21,123,1.3553794,103.8677444,7:00:18 PM
9,7.6,0.4,5,8.6,9.8,0.92,0.56,0.29,1003.41,28,148,1.3553794,103.8677444,7:00:19 PM
6.3,5.3,3.9,10.9,13.3,6.8,0.43,0.73,0.03,1003.41,23,86,1.3553794,103.8677444,7:00:20 PM
4.3,1.8,9,10.4,8.1,19.4,0.73,0.08,0.76,1003.41,23,114,1.3553794,103.8677444,7:00:21 PM
1.1,4.9,9.5,1.3,5.3,15.2,0.65,0.72,0.72,1003.41,29,147,1.3553794,103.8677444,7:00:22 PM
7.4,6.8,0.1,7.1,9.5,4.5,0.13,0.10,0.97,1003.41,21,100,1.3553794,103.8677444,7:00:23 PM
7.6,0.5,1.1,16.9,3.7,1.9,0.61,0.53,0.42,1003.41,21,170,1.3553794,103.8677444,7:00:24 PM
4.6,9.6,8.7,3.7,3.2,10.9,0.33,0.08,0.33,1003.41,20,101,1.3553794,103.8677444,7:00:25 PM
5.2,8.1,7.3,12.8,9.3,2,0.96,0.67,0.82,1003.41,28,54,1.3553794,103.8677444,7:00:26 PM
2.6,8.3,5.5,4.4,3.8,8.4,0.64,0.00,0.26,1003.41,21,119,1.3553794,103.8677444,7:00:27 PM
7.2,0.4,5,5.3,17.9,12,0.01,0.60,0.44,1003.41,21,168,1.3553794,103.8677444,7:00:28 PM
1.4,0.6,1.6,8.9,19.5,2.4,0.82,0.49,0.52,1003.41,21,159,1.3553794,103.8677444,7:00:29 PM
5.5,5.8,1.8,14.2,17.5,5.4,0.95,0.78,0.30,1003.41,27,172,1.3553794,103.8677444,7:00:30 PM
3.9,3.9,4.3,5.2,13.4,16.7,0.86,0.20,0.98,1003.41,20,166,1.3553794,103.8677444,7:00:31 PM
5.2,3.8,5.3,2.4,4.4,9.8,0.04,0.85,0.98,1003.41,20,58,1.3553794,103.8677444,7:00:32 PM
7.6,3.9,6.3,0.2,18.4,2.9,0.09,0.13,0.69,1003.41,24,65,1.3553794,103.8677444,7:00:33 PM
6,1.6,9.3,15.5,8,14.2,0.25,0.92,0.23,1003.41,26,161,1.3553794,103.8677444,7:00:34 PM
4,3.6,2,3.7,19.7,9.9,0.44,0.59,0.39,1003.41,27,76,1.3553794,103.8677444,7:00:35 PM
6.9,0.6,0.1,13.7,16.7,13.5,0.25,0.82,0.14,1003.41,22,61,1.3553794,103.8677444,7:00:36 PM
1.6,9.3,2.6,4.3,10.3,10.9,0.72,0.32,0.26,1003.41,29,133,1.3553794,103.8677444,7:00:37 PM
7.7,1.7,6,13.6,11.5,17.1,0.22,0.16,0.68,1003.41,20,179,1.3553794,103.8677444,7:00:38 PM
2.2,9.2,1,16.9,7.7,11.9,0.42,0.45,0.50,1003.41,29,79,1.3553794,103.8677444,7:00:39 PM
8,0.9,1.3,13.6,15,4.7,0.04,0.96,0.67,1003.41,23,134,1.3553794,103.8677444,7:00:40 PM
2.5,2.1,3.5,11.3,5.1,2.5,0.10,0.33,0.81,1003.41,27,165,1.3553794,103.8677444,7:00:41 PM
6.7,6.4,4.8,19.7,3.6,17,0.36,0.58,0.93,1003.41,21,79,1.3553794,103.8677444,7:00:42 PM
2.5,7.1,2.8,2.7,19.6,8.2,0.19,0.29,0.60,1003.41,26,99,1.3553794,103.8677444,7:00:43 PM
2.8,4.2,9.1,8.5,12.7,14.1,0.29,0.03,0.91,1003.41,25,59,1.3553794,103.8677444,7:00:44 PM
2.8,1.7,3.7,3.9,11.3,16.6,0.08,0.09,0.42,1003.41,26,101,1.3553794,103.8677444,7:00:45 PM
0.4,8.5,6.5,12.7,11.5,17.8,0.29,0.50,0.27,1003.41,27,113,1.3553794,103.8677444,7:00:46 PM
8,7,0.7,4.4,15.2,10.2,0.00,0.43,0.25,1003.41,21,196,1.3553794,103.8677444,7:00:47 PM
0,2.8,0.8,8.9,11.3,17.8,0.98,0.05,0.92,1003.41,24,77,1.3553794,103.8677444,7:00:48 PM
9,6,7.7,14.3,17.1,16.9,0.29,0.71,0.55,1003.41,21,113,1.3553794,103.8677444,7:00:49 PM
6,5.1,6.5,2.7,10,1.9,0.50,0.98,0.68,1003.41,29,92,1.3553794,103.8677444,7:00:50 PM
7.8,6.4,0.3,0.1,2.6,4.2,0.53,0.65,0.36,1003.41,22,137,1.3553794,103.8677444,7:00:51 PM
7.3,9.6,0.2,18.8,10,7.3,0.45,0.41,0.77,1003.41,20,87,1.3553794,103.8677444,7:00:52 PM
9.2,8,4.3,15.4,12,10.7,0.93,0.91,0.08,1003.41,24,124,1.3553794,103.8677444,7:00:53 PM
1.6,3.9,5.5,19.2,3.8,4.1,0.25,0.72,0.95,1003.41,23,137,1.3553794,103.8677444,7:00:54 PM
8.7,9.8,7.5,16.8,18.5,12,0.72,0.55,0.83,1003.41,28,190,1.3553794,103.8677444,7:00:55 PM
8.8,6,4.4,6.5,5.5,9.8,0.24,0.38,0.50,1003.41,22,63,1.3553794,103.8677444,7:00:56 PM
8.6,0.9,1.9,14.4,4.6,11,0.03,0.10,0.66,1003.41,26,87,1.3553794,103.8677444,7:00:57 PM
5.6,7.3,0.2,16.5,16.9,8.4,0.83,0.34,0.89,1003.41,22,139,1.3553794,103.8677444,7:00:58 PM
4.8,4.6,7.4,16.8,18.6,10,0.69,0.74,0.62,1003.41,22,69,1.3553794,103.8677444,7:00:59 PM
9.4,7.9,0.7,15.8,5,12.7,0.81,0.76,0.26,1003.41,22,85,1.3553794,103.8677444,7:01:00 PM
2,9.3,1.2,8.4,8.3,10.6,0.61,0.20,0.90,1003.41,24,133,1.3553794,103.8677444,7:01:01 PM
1.1,8.1,6.9,0.7,12.5,0.9,0.40,0.09,0.18,1003.41,28,133,1.3553794,103.8677444,7:01:02 PM
2,4.8,6,13.6,2.5,3.4,0.53,0.68,0.09,1003.41,27,108,1.3553794,103.8677444,7:01:03 PM
8.9,6.6,2.4,10.3,14.3,19.6,0.64,0.45,0.57,1003.41,21,143,1.3553794,103.8677444,7:01:04 PM
7.6,3.2,8.6,18.3,16.8,17.5,0.99,0.42,0.80,1003.41,28,141,1.3553794,103.8677444,7:01:05 PM
7.2,9.8,6.4,7.2,17.3,13,0.19,0.51,0.56,1003.41,20,167,1.3553794,103.8677444,7:01:06 PM
9.1,4.1,0.6,15.8,0.9,8.4,0.92,0.77,0.84,1003.41,24,112,1.3553794,103.8677444,7:01:07 PM
8.6,3.6,9,19.3,13.6,4.1,0.72,0.59,0.55,1003.41,22,119,1.3553794,103.8677444,7:01:08 PM
7.5,8.2,1.3,2.7,15.7,4.6,0.50,0.39,0.81,1003.41,28,154,1.3553794,103.8677444,7:01:09 PM
1.4,1.6,9.4,11.3,18,14.2,0.64,0.19,0.13,1003.41,28,53,1.3553794,103.8677444,7:01:10 PM
8.6,8,3.3,11.6,10,13.3,0.01,0.02,0.34,1003.41,22,127,1.3553794,103.8677444,7:01:11 PM
5.5,0.9,2.6,16.1,13.9,15.1,0.44,0.38,0.31,1003.41,28,135,1.3553794,103.8677444,7:01:12 PM
6.9,3.1,1.1,18.1,3.9,3.5,0.52,0.01,0.48,1003.41,21,105,1.3553794,103.8677444,7:01:13 PM
8.2,6.6,0.5,7.6,14.6,3.1,0.64,0.04,0.55,1003.41,22,77,1.3553794,103.8677444,7:01:14 PM
4.8,4.3,0.1,5.9,1.1,8.9,0.33,0.03,0.17,1003.41,26,98,1.3553794,103.8677444,7:01:15 PM
6,1.4,4.3,17,16,6.4,0.55,0.65,0.84,1003.41,21,121,1.3553794,103.8677444,7:01:16 PM
7.6,8.9,7.2,18.2,5.8,0.8,0.52,0.05,0.11,1003.41,20,167,1.3553794,103.8677444,7:01:17 PM
