Accel X,Accel Y,Accel Z,Mag X,Mag Y,Mag Z,Gyro X,Gyro Y,Gyro Z,Pressure,Temperature,Altitude,GPS Lat,GPS Long,Time
-0.04,9.18,-5.14,-6.91,94.27,83.98,0,-0.03,0.03,1004.52,27.5,72.94,null,null,0:0:0
0,9.14,-5.06,-6.64,95.45,83.27,0,-0.03,0.03,1004.58,27.5,72.44,null,null,0:0:0
0,9.14,-5.06,-7.64,94,84.18,0,-0.03,0.03,1004.52,27.5,72.94,null,null,0:0:0
-0.04,9.14,-5.18,-6.91,96.27,82.55,0,-0.03,0.03,1004.49,27.5,73.19,null,null,0:0:0
-0.04,9.14,-5.02,-6.73,96,82.86,0,-0.03,0.03,1004.52,27.5,72.94,null,null,0:0:0
0,9.1,-4.98,-7.55,94.18,84.08,0,-0.03,0.03,1004.53,27.5,72.86,null,null,0:0:0
0,9.1,-5.06,-7,95.18,83.88,0,-0.03,0.03,1004.49,27.5,73.19,null,null,0:0:0
-0.08,9.14,-5.1,-7.64,94.27,83.57,0,-0.03,0.03,1004.51,27.5,73.02,null,null,0:0:0
-0.04,9.1,-5.06,-6.73,96,82.76,0,-0.03,0.03,1004.53,27.5,72.86,null,null,0:0:0
-0.04,9.14,-5.06,-7.18,95.45,83.37,0,-0.03,0.03,1004.5,27.5,73.11,null,null,0:0:0
-0.04,9.14,-5.06,-6.55,95.55,83.16,0,-0.03,0.03,1004.52,27.5,72.94,null,null,0:0:0
-0.04,9.18,-5.06,-6.91,94.64,83.88,0,-0.03,0.03,1004.52,27.5,72.94,null,null,0:0:0
0,9.18,-5.02,-7.27,95.09,83.78,0,-0.03,0.03,1004.52,27.5,72.94,null,null,0:0:0
0,9.1,-5.1,-6.55,96,82.96,0,-0.03,0.03,1004.53,27.5,72.86,null,null,0:0:0
-0.04,9.1,-5.14,-7.55,94.36,84.18,0,-0.03,0.03,1004.54,27.5,72.77,null,null,0:0:0
-0.08,9.06,-5.06,-6.82,95.18,83.67,0,-0.03,0.03,1004.52,27.5,72.94,null,null,0:0:0
-0.04,9.14,-4.98,-7.64,94.45,84.18,0,-0.03,0.03,1004.55,27.5,72.69,null,null,0:0:0
0,9.22,-5.1,-6.73,96.27,82.96,0,-0.03,0.03,1004.53,27.5,72.86,null,null,0:0:0
-0.04,9.1,-5.02,-6.91,95.55,83.37,0,-0.03,0.03,1004.52,27.5,72.94,null,null,0:0:0
0,9.18,-5.14,-6.55,95.45,83.16,0,-0.03,0.03,1004.55,27.5,72.69,null,null,0:0:0
-0.08,9.18,-4.98,-7.45,94.18,84.08,0,-0.03,0.03,1004.49,27.5,73.19,null,null,0:0:0
-0.04,9.22,-5.14,-7.36,94.36,83.78,0,-0.03,0.03,1004.47,27.5,73.36,null,null,0:0:0
0,9.1,-4.94,-7.18,94.73,83.67,0,-0.03,0.03,1004.49,27.5,73.19,null,null,0:0:0
-0.04,9.14,-5.06,-7,96,82.86,-0.01,-0.03,0.03,1004.49,27.5,73.19,null,null,0:0:0
0.04,9.18,-4.98,-6.82,95.27,83.47,0,-0.03,0.03,1004.55,27.5,72.69,null,null,0:0:0
-0.04,9.18,-5.14,-7.36,94.18,84.18,0,-0.03,0.03,1004.52,27.5,72.94,null,null,0:0:0
-0.04,9.18,-5.1,-6.45,95.73,83.16,0,-0.03,0.03,1004.49,27.5,73.19,null,null,0:0:0
-0.04,9.14,-5.06,-7.45,94.36,84.29,0,-0.03,0.03,1004.52,27.5,72.94,null,null,0:0:0
-0.04,9.18,-5.1,-7,94.36,84.18,0,-0.03,0.03,1004.5,27.5,73.11,null,null,0:0:0
-0.04,9.18,-4.98,-7.36,94.73,83.57,0,-0.03,0.03,1004.48,27.5,73.28,null,null,0:0:0
0,9.14,-5.1,-6.55,96.09,83.06,0,-0.03,0.03,1004.52,27.5,72.94,null,null,0:0:0
0,9.14,-5.02,-7.27,95.55,83.16,0,-0.03,0.03,1004.52,27.5,72.94,null,null,0:0:0
0.08,9.1,-5.1,-6.82,95.18,83.37,0,-0.03,0.03,1004.52,27.5,72.94,null,null,0:0:0
0,9.14,-5.02,-7.45,94.18,84.18,0,-0.03,0.03,1004.53,27.5,72.86,null,null,0:0:0
-0.04,9.1,-5.06,-7.27,94.36,83.98,0,-0.03,0.03,1004.53,27.5,72.86,null,null,0:0:0
0,9.1,-4.98,-7.45,95.18,83.37,0,-0.03,0.03,1004.52,27.5,72.94,null,null,0:0:0
-0.08,9.14,-5.02,-6.55,95.82,83.37,0,-0.03,0.03,1004.49,27.4,73.19,null,null,0:0:0
-0.04,9.22,-4.94,-6.91,95.82,82.86,0,-0.03,0.03,1004.53,27.4,72.86,null,null,0:0:0
0,9.1,-5.06,-6.91,94.82,83.67,0,-0.03,0.03,1004.56,27.5,72.6,null,null,0:0:0
-0.04,9.18,-5.02,-7.55,95,83.88,0,-0.03,0.03,1004.49,27.4,73.19,null,null,0:0:0
-0.04,9.14,-5.02,-7.73,94,84.08,0,-0.03,0.03,1004.52,27.5,72.94,null,null,0:0:0
0.04,9.14,-5.1,-7.18,95.73,83.27,0,-0.03,0.03,1004.55,27.5,72.69,null,null,0:0:0
-0.04,9.1,-5.06,-6.55,95.18,83.27,0,-0.03,0.03,1004.53,27.5,72.86,null,null,0:0:0
-0.04,9.1,-5.06,-7.64,94.55,83.88,0,-0.03,0.03,1004.58,27.5,72.44,null,null,0:0:0
-0.04,9.18,-4.94,-7.09,94.36,84.18,0,-0.03,0.03,1004.52,27.5,72.94,null,null,0:0:0
0,9.1,-5.1,-7.36,95.18,83.57,0,-0.03,0.03,1004.53,27.5,72.86,null,null,0:0:0
0.04,9.14,-5.02,-6.73,96.09,82.86,0,-0.03,0.03,1004.56,27.5,72.6,null,null,0:0:0
-0.04,9.18,-4.98,-6.82,96,83.06,0,-0.03,0.03,1004.49,27.5,73.19,null,null,0:0:0
-0.04,9.18,-5.02,-7,94.73,83.57,0,-0.03,0.03,1004.53,27.5,72.86,null,null,0:0:0
0,9.1,-5.02,-7.45,94.91,83.78,0,-0.03,0.03,1004.54,27.5,72.77,null,null,0:0:0
-0.12,9.18,-5.14,-7.27,94.09,84.39,0,-0.03,0.03,1004.49,27.5,73.19,null,null,0:0:0
0,9.14,-5.14,-7.27,95.73,83.47,0,-0.03,0.03,1004.49,27.4,73.19,null,null,0:0:0
0,9.18,-5.1,-6.91,95.45,83.47,0,-0.03,0.03,1004.56,27.4,72.6,null,null,0:0:0
0.04,9.1,-4.98,-6.82,96.27,82.96,0,-0.03,0.03,1004.48,27.4,73.28,null,null,0:0:0
0,9.14,-5.02,-6.91,94.36,83.88,0,-0.03,0.03,1004.48,27.4,73.28,null,null,0:0:0
0,9.14,-5.06,-7.36,95.27,83.88,0,-0.03,0.03,1004.53,27.4,72.86,null,null,0:0:0
-0.04,9.1,-5.14,-7.36,94.36,84.59,0,-0.03,0.03,1004.49,27.4,73.19,null,null,0:0:0
-0.04,9.18,-5.02,-6.91,95.91,83.27,0,-0.03,0.03,1004.46,27.4,73.44,null,null,0:0:0
0.04,9.18,-5.06,-6.82,95.18,83.47,0,-0.03,0.03,1004.5,27.4,73.11,null,null,0:0:0
0,9.18,-5.06,-7.73,94.73,83.88,0,-0.03,0.03,1004.52,27.4,72.94,null,null,0:0:0
-0.04,9.22,-5.02,-7.27,94.09,84.08,0,-0.03,0.03,1004.5,27.4,73.11,null,null,0:0:0
-0.04,9.22,-5.02,-7.18,95.55,83.27,0,-0.03,0.03,1004.45,27.4,73.53,null,null,0:0:0
-0.08,9.14,-5.02,-6.64,95.55,83.27,0,-0.03,0.03,1004.52,27.4,72.94,null,null,0:0:0
0,9.14,-5.14,-6.82,96.18,82.86,0,-0.03,0.03,1004.47,27.4,73.36,null,null,0:0:0
0,9.14,-5.1,-7,94.36,83.98,0,-0.03,0.03,1004.5,27.4,73.11,null,null,0:0:0
0,9.18,-5.06,-7.55,95,83.57,0,-0.03,0.03,1004.51,27.4,73.02,null,null,0:0:0
-0.08,9.1,-5.02,-7.55,94.18,84.18,0,-0.03,0.03,1004.51,27.4,73.02,null,null,0:0:0
0,9.18,-4.98,-7,95.82,83.06,0,-0.03,0.03,1004.47,27.4,73.36,null,null,0:0:0
0,9.14,-5.06,-7,95.18,83.47,0,-0.03,0.03,1004.48,27.4,73.28,null,null,0:0:0
-0.04,9.22,-5.06,-6.64,96.18,82.76,0,-0.03,0.03,1004.52,27.4,72.94,null,null,0:0:0
0,9.18,-5.06,-7.09,94.45,84.18,0,-0.03,0.03,1004.53,27.4,72.86,null,null,0:0:0
-0.04,9.14,-5.14,-7,95.64,83.16,0,-0.03,0.03,1004.51,27.4,73.02,null,null,0:0:0
0,9.18,-4.98,-7.55,94.27,84.18,0,-0.03,0.03,1004.49,27.4,73.19,null,null,0:0:0
0,9.14,-5.02,-6.82,96.09,82.65,0,-0.03,0.03,1004.51,27.4,73.02,null,null,0:0:0
0,9.14,-5.02,-7,94.73,83.98,0,-0.03,0.03,1004.47,27.4,73.36,null,null,0:0:0
-0.04,9.22,-5.1,-7.45,94.91,83.98,0,-0.03,0.03,1004.5,27.4,73.11,null,null,0:0:0
